Policy Name Variant,Id,Date,Url,Full Text,Hashtags,Views Count,Favourite Count,Retweet Count,Reply Count,Language,Image Urls,Video Urls,User Mentions,User Profile Id,User Description,User Name,User Followers Count,sentiment_transformer
Marriage,1782049499759747545,Sun Apr 21 14:11:24 +0000 2024,https://twitter.com/Mortscab/status/1782049499759747545,"@MingAutocrat (Looks at 2016 US election demographics data) WW2 vets still around to vote in that election voted for Trump over Hillary by a WIDE margin.

Ask a WW2 generations opinion on Gay Marriage too.....

Yeah, the WW2 Generation would be ""far right"" to the modern Western left",[],0,0,0,0,en,[],[],['MingAutocrat'],2649652772,夫妻共有 言語学者  結婚 両親 旅行 地理  以降お見知りおきをHusband & Wife. Parents. 🌍 Travel. Flawed Christian converts. Linguists fascinated by Western decline & Middle East ineptitude,Mortscab,713,0
Marriage,1782049471846625552,Sun Apr 21 14:11:17 +0000 2024,https://twitter.com/therichmaxine/status/1782049471846625552,"@PreciousAkpevw2 @gyrrvot @Timmydennyd @yabaleftonline I have seen happy marriage, men that love their wives even gen z wives, I have seen men that say their wives bring them peace and are more than their womb and pu*sy 
So why should I tell a truth that doesn't exist in my reality??",[],0,0,0,0,en,[],[],"['PreciousAkpevw2', 'gyrrvot', 'Timmydennyd', 'yabaleftonline']",1659979581888028677,"A woman of light 😊
Fashion designer

The world is my oyster..imagination is the only real place.",therichmaxine,51,2
Marriage,1782049453576163802,Sun Apr 21 14:11:13 +0000 2024,https://twitter.com/_JoMerigold/status/1782049453576163802,"Lovely to see!

Also me when Japan eventually recognises my marriage 🤣 https://t.co/6jZtr6gwhP",[],0,0,0,0,en,[],[],[],1426913409258360833,She/Her🍁28🍁Cat mom of 2 Ragdolls🍁Married🍁The Witcher⚔️🍁Final Fantasy XII7R XIV XVI🍁Rhythm games🍁I like my pc and PS5🎮🍁Kupocon Enthausiast🍁🇧🇪,_JoMerigold,369,2
Marriage,1782049449360883891,Sun Apr 21 14:11:12 +0000 2024,https://twitter.com/9thwardGod/status/1782049449360883891,"i don’t wanna marry just to be married, i want my marriage to be on fire🤞🏽",[],1,0,0,0,en,[],[],[],1208073976225968128,Money over Bitches🏴‍☠️…LL9… LL200 5L❤️‍🔥,9thwardGod,194,2
Marriage,1782049449206034512,Sun Apr 21 14:11:12 +0000 2024,https://twitter.com/va070299/status/1782049449206034512,Asal arranged marriage la love untada ra?,[],0,0,0,0,es,[],[],[],570540020,..,va070299,48,0
Marriage,1782049422706401362,Sun Apr 21 14:11:05 +0000 2024,https://twitter.com/MaleMonologue/status/1782049422706401362,@dkayofficial_ Does he use your photos to get marriage proposals?,[],3,0,0,0,en,[],[],['dkayofficial_'],1686376795711606785,Muslim • Poet • Writer • Logician • Engineer • Physicist • Mathematician • Historian • Maliciously Loving • Turbulent,MaleMonologue,1365,0
Marriage,1782049395929694340,Sun Apr 21 14:10:59 +0000 2024,https://twitter.com/Spartakussug/status/1782049395929694340,"@JZiras 😂😂😂 I believe women have influencers pushing this thing because making DNA testing illegal might be borderline but return of marriage gifts? 

All this is going to do is drop marriage rates further, ensure people stay out of the institution and worsen the suffering",[],0,0,0,0,en,[],[],['JZiras'],73398995,Change the world. Break it if you must. Strategy. Brands. Masculinity,Spartakussug,24012,0
Marriage,1782049383258976595,Sun Apr 21 14:10:56 +0000 2024,https://twitter.com/KenPlain/status/1782049383258976595,"Well, seems like my marriage of 14 years has come to an end tonight. My wife told me I should go back to the US. So I packed up as much of my stuff as I could carry and now Im staying in my office. https://t.co/xFDP8Ywx5N",[],0,0,0,0,en,['https://pbs.twimg.com/media/GLsceDsaEAISaF1.jpg'],[],[],1112580642384928770,"American, living in Japan. Love toys, movies, comics, videogames, and Star Wars. You know?! Nerdy stuff!",KenPlain,205,0
Marriage,1782049353529434308,Sun Apr 21 14:10:49 +0000 2024,https://twitter.com/RestorationHat/status/1782049353529434308,"@Warwalks @SarahBWatkins @penswordbooks @17thCenturyLady @SueCooperBridge @restorationcake In England, new marriage laws re ages were passed in 1653, but I gather rules were a bit vague before then. Are you looking at marriage in England or on the Continent?

Not sure whether this may interest @SocialHistoryOx 

I struggled to find much, btw. You're doing great, Steve!",[],0,0,0,0,en,[],[],"['Warwalks', 'SarahBWatkins', 'penswordbooks', '17thCenturyLady', 'SueCooperBridge', 'restorationcake', 'SocialHistoryOx']",3022577110,"Proofreader/editor/writer/historian

WIP: #CharlesIICradleToCrown
Charles II age 0-30 #biography for @penswordbooks

Lover of British comedy, laughing to get by",RestorationHat,784,2
Marriage,1782049333854294303,Sun Apr 21 14:10:44 +0000 2024,https://twitter.com/BhakthLokesh/status/1782049333854294303,"@coolfunnytshirt Was he working in Income tax department or what when he asked her for marriage
Or was it a deep state plan from a very long time",[],1,0,0,0,en,[],[],['coolfunnytshirt'],914208569775480832,"Honoured to be a Bhakth/Sanghi, Nationalist, Respects RSS, My Military, National Anthem, Flag,VandeMatharam, Hang Rapists ,
🌹A Diehard Fan @narendramodi 🕉️🔯",BhakthLokesh,1371,0
Marriage,1782049332859945347,Sun Apr 21 14:10:44 +0000 2024,https://twitter.com/Mortscab/status/1782049332859945347,"(Looks at 2016 US election demographics data) WW2 vets that voted in that election voted for Trump over Hillary by a WIDE margin.

Ask a WW2 generation's opinion on Gay Marriage, Or transgenderism

The US WW2 Generation would be ""far right"" to the modern Western left",[],7,0,0,0,en,[],[],[],2649652772,夫妻共有 言語学者  結婚 両親 旅行 地理  以降お見知りおきをHusband & Wife. Parents. 🌍 Travel. Flawed Christian converts. Linguists fascinated by Western decline & Middle East ineptitude,Mortscab,713,2
Marriage,1782049308101206154,Sun Apr 21 14:10:38 +0000 2024,https://twitter.com/readerofyou/status/1782049308101206154,arranged marriage NaHyuck 🥺,[],0,0,0,0,en,[],[],[],1472797557227065344,"@adaydream25 reading account 📖 | NaHyuckSung (main) & some kalats😅

'96liner",readerofyou,32,0
Marriage,1782049266091077952,Sun Apr 21 14:10:28 +0000 2024,https://twitter.com/MoosaManzoor7/status/1782049266091077952,@xavierjp__ Some men only want marriage just to quench their lust.,[],1,0,0,0,en,[],[],['xavierjp__'],1597289471967363073,"Чему́ быть, того́ не минова́ть",MoosaManzoor7,26,0
Marriage,1782049262156587330,Sun Apr 21 14:10:27 +0000 2024,https://twitter.com/meloncholybinta/status/1782049262156587330,"Romanticize Islam for yourself BEFORE u get married,A spouse cannot fix ur deen for U,you have to do it for the sake of Allah alone, anything U do for a man or woman will not be genuine &amp; there is a big risk of reverting to ur old ways anytime ur unhappy in marriage,start now‼️",[],3,0,0,0,en,[],[],[],1660288231651393538,Nothing to see here☔️ I delete tweets 💍,meloncholybinta,69,0
Marriage Grant Scheme,1769827560689434808,Mon Mar 18 20:45:46 +0000 2024,https://twitter.com/brajesh_pi52131/status/1769827560689434808,"In the greed of grant family members got brother and sister married fraud in mass marriage scheme - दूल्‍हा नहीं आया तो भाई-बहन के करा दिए फेरे, राज खुलते ही दुल्‍हन के घर को दौड़े अफसर, उत्तर प्रदेश न्यूज https://t.co/GSKLecoWIR",[],6,0,0,0,und,[],[],[],1755540950154133504,"Learn astrology, love marriage, delay in marriage, having a child,job, foreign travel,Distance and discord between husband and wife, fear of enemies, disease a",brajesh_pi52131,5,0
Marriage Grant Scheme,1763018117616214281,Thu Feb 29 01:47:29 +0000 2024,https://twitter.com/Yoj68423Sarkari/status/1763018117616214281,"Uttar Pradesh Shadi Anudan Yojana 2024: Online Application, UP Marriage Grant Scheme
https://t.co/URPc38nlGX https://t.co/GCYW9GP5iY",[],3,0,0,0,en,['https://pbs.twimg.com/media/GHd_nsBXcAAJ3gt.jpg'],[],[],1666259071664783366,https://t.co/e90Im4Teku is to make you aware about the latest government schemes being launched for the welfare of the poor. These schemes are launched,Yoj68423Sarkari,7,0
Marriage Grant Scheme,1757597508765933719,Wed Feb 14 02:47:55 +0000 2024,https://twitter.com/sagrolikarBJP/status/1757597508765933719,"#Maharashtra News:

CM Eknath Shinde has increase the grant for ""Kanyadan Yojana"" to ₹25K🪙

~ The Scheme aims to empower women by providing them financial help for marriage.

This is a massive 150% increase by the MAHAYuti Govt📈",['Maharashtra'],23,0,0,0,en,[],[],[],157653633,"Nationalist|| @Rssorg || #HINDUVAHINI || views are personal,Likes & RTs r not endorsements",sagrolikarBJP,2215,2
Marriage Grant Scheme,1757588017676763475,Wed Feb 14 02:10:12 +0000 2024,https://twitter.com/Indian_Analyzer/status/1757588017676763475,"Maharashtra News:

CM Eknath Shinde has increase the grant for ""Kanyadan Yojana"" to ₹25K🪙

~ The Scheme aims to empower women by providing them financial help for marriage.

This is a massive 150% increase by the MAHAYuti Govt📈",[],9860,791,91,4,en,[],[],[],1328525867501428736,"NEWS | CRIME | POLITICS | SPORTS | CINEMA |
 And very much more.

For inquiries, Collab email: indiananalyzer02@gmail.com 📧 or DM",Indian_Analyzer,67745,2
Marriage Grant Scheme,1747205514549658090,Tue Jan 16 10:33:50 +0000 2024,https://twitter.com/degrant_/status/1747205514549658090,"Our modern women see marriage as a poverty alleviation scheme.

If you can't spend on her, then you are not ready to get her attention.

They will say, ""A man who loves you will spend on you,"" ""a woman who's being taken care of won't cheat.""

All these are tricks to deceive men.",[],24,1,0,0,en,[],[],[],1495466688241876993,"Crypto Trader📊📈 
Entrepreneur 💱🏧 
Personal Finance Enthusiast💰💵",degrant_,180,0
Marriage Grant Scheme,1745392514520027430,Thu Jan 11 10:29:37 +0000 2024,https://twitter.com/Mfundoforreal1/status/1745392514520027430,"@Bamakoinsider @JoshRob53664031 @steveabbey_ @AfricaFactsZone Okay here are some of the positives of south Africa....first African country to legalize same sex marriage, only country that has 7 different grants for it's citizens and asylum seekers, free medical care, free ARVs, tertiary education funding scheme....I could go on",[],207,2,1,0,en,[],[],"['Bamakoinsider', 'JoshRob53664031', 'steveabbey_', 'AfricaFactsZone']",2630875769,"UJ finance student, Photographer, full time hustler",Mfundoforreal1,33,2
Marriage Grant Scheme,1742407278479987030,Wed Jan 03 04:47:22 +0000 2024,https://twitter.com/TheDastak24/status/1742407278479987030,https://t.co/UgKMFdR3M0 #marriage #grant_scheme,"['marriage', 'grant_scheme']",1,0,0,0,qme,[],[],[],982526378401828865,"समाज के असली मुद्दे, शिकायतें सरकार और प्रशासन की  नजर में लाना ताकि एक अच्छे मजबूत भारत का निर्माण हो सके।",TheDastak24,356,0
Marriage Grant Scheme,1733373410271433196,Sat Dec 09 06:30:00 +0000 2023,https://twitter.com/TCMComingUp/status/1733373410271433196,"#ComingUpOnTCM

EVERY GIRL SHOULD BE MARRIED (1948) Cary Grant, Betsy Drake, Franchot Tone
Dir.: Don Hartman 11:00 PM PT

A willful woman concoct an elaborate scheme to trap a doctor into marriage.

1h 25m | Romantic Comedy | TV-G

#TCM #TCMParty https://t.co/gdy2fTZcMz","['ComingUpOnTCM', 'TCM', 'TCMParty']",652,6,0,0,en,['https://pbs.twimg.com/media/GAk4CBLa8AA2YrO.jpg'],[],[],1609734449360687107,"Not Affiliated with Turner Classic Movies. Strictly for informational purposes. #SaveTCM Even though the other guy is back, I’m not going away.",TCMComingUp,2896,0
Marriage Grant Scheme,1731756267595571356,Mon Dec 04 19:24:03 +0000 2023,https://twitter.com/taisteco/status/1731756267595571356,"Have This Supposed 'Peace' That The White Cultures Of This Society Grant In Their Marriage Ceremonies, Do It In Another Language.

This Is Malik Jelani Muhammad to you.

I Left Out The Part That This As Far As I'm Concerned Can Possibly Be Chalked Into A Scheme Against My Life..",[],19,0,0,1,en,[],[],[],1662812953719062534,"Discover the best and brightest chefs, around the world.",taisteco,0,0
Marriage Grant Scheme,1727183505283764460,Wed Nov 22 04:33:31 +0000 2023,https://twitter.com/itismedaphne/status/1727183505283764460,@nahhhman Can I be your green card marriage and then we can divorce once I’m a citizen and then we can marry new oomfs as a sort of oomf green card pyramid scheme where we are constantly marrying and divorcing to grant citizenship,[],90,4,0,1,en,[],[],['nahhhman'],825837098401869824,if you’re reading this you should kiss me,itismedaphne,1187,0
Marriage Grant Scheme,1726817501114441994,Tue Nov 21 04:19:09 +0000 2023,https://twitter.com/TheDastak24/status/1726817501114441994,https://t.co/fhmOev7p9o #prayagraj #officer_marriage_grant #scheme,"['prayagraj', 'officer_marriage_grant', 'scheme']",20,0,0,0,qme,[],[],[],982526378401828865,"समाज के असली मुद्दे, शिकायतें सरकार और प्रशासन की  नजर में लाना ताकि एक अच्छे मजबूत भारत का निर्माण हो सके।",TheDastak24,356,0
Marriage Grant Scheme,1725894226440020027,Sat Nov 18 15:10:23 +0000 2023,https://twitter.com/kmlpaulkmlx/status/1725894226440020027,"@NewsArenaIndia The grants worth ₹932 crore have been distributed under various welfare schemes, including education grants for wards, daughters' marriage, and treatment of serious diseases. These schemes have played a vital role in alleviating the financial burden on families of Armed Forces",[],44,0,0,0,en,[],[],['NewsArenaIndia'],1699513635674976256,"Aspiring civil servant with a background in business, banking, and HR. Seeking to leverage my skills and experience to make a positive impact on society.",kmlpaulkmlx,7456,2
Marriage Grant Scheme,1723064656770498564,Fri Nov 10 19:46:41 +0000 2023,https://twitter.com/Bro_9012/status/1723064656770498564,"@KTRBRS Kalyani Lakshmi &amp; Shaadi Mubaarak : 

The financial grants to the Hindu and Muslim couples, respectively.

The scheme is so successful that the couples who applied for it just after marriage are still waiting for the grant holding their 4-year-old kid in their lap...",[],26,0,0,1,en,[],[],['KTRBRS'],1297082173506203650,Koo is BETTER...!!!,Bro_9012,78,2
Marriage Grant Scheme,1722714977444704529,Thu Nov 09 20:37:11 +0000 2023,https://twitter.com/ajaltamimi/status/1722714977444704529,"New in Islamic State Archives: incomplete document from the group's financial department in July 2016, clarifying the salary schemes at the time (still at the best rates back then w/baseline of $50 a month), as well as food allowances &amp; marriage grants https://t.co/DCVHcOvZQm",[],2372,11,7,0,en,[],[],[],210997813,"Some guy who writes about Syria, mostly...",ajaltamimi,38742,0
